Player ID,Name,Age,Height,Weight,Nationality,Rating,Preferred Foot,Position,Shirt Number,Contract Expires
164161,Xisco Campos,36,180.34,73.92,Spain,66,R,RCB,5,2019
164171,C. Conway,33,170.18,67.12,Scotland,66,R,LM,32,2019
164180,A. Plizzari,18,187.96,73.02,Italy,66,R,GK,35,2019
164183,D. Martin,32,187.96,86.17,England,66,R,GK,16,2019
164185,A. Caci,21,182.88,69.84,France,66,R,CDM,19,2020
164187,T. Valls,22,180.34,74.83,France,66,L,CM,18,2020
164196,N. Spalek,21,170.18,63.04,Slovakia,66,R,RW,7,2020
164205,M. Ndockyt,19,177.80,63.04,Congo,66,L,CAM,12,2019
164217,W. Norris,24,190.50,81.18,England,66,L,GK,31,2021
164221,V. Solomon-Otabor,22,175.26,77.10,Nigeria,66,R,LM,22,2019
164230,S. Ferguson,26,175.26,66.21,Northern Ireland,66,L,LM,3,2019
164242,E. Ndoj,21,187.96,73.92,Albania,66,R,RCM,6,2022
164252,R. Vodišek,19,187.96,82.99,Slovenia,66,R,GK,25,2022
164257,J. Düker,22,187.96,79.82,Germany,66,L,CF,9,2020
164260,A. Dreyer,20,172.72,69.84,Denmark,66,L,RM,32,2022
164269,P. Estupiñán,20,175.26,68.93,Ecuador,66,L,LB,30,2019
164275,A. Hughes,26,190.50,81.18,Wales,66,L,LB,16,2021
164287,R. Yates,20,190.50,77.10,England,66,R,CM,22,2021
164293,W. Kaptoum,21,170.18,72.11,Cameroon,66,R,CM,34,2020
164299,W. Harding,21,180.34,78.91,England,66,R,RB,45,2022
164309,Gabriel,20,190.50,87.07,Brazil,66,L,CB,4,2021
164320,K. Mayi,25,182.88,78.00,France,66,R,ST,9,2020
164323,Daniel Fuzato,20,190.50,87.98,Brazil,66,R,GK,63,2022
164334,A. Nübel,21,193.04,86.17,Germany,66,R,GK,35,2020
164343,M. Pearson,24,190.50,72.11,England,66,R,RCB,6,2021
164347,K. Dougall,25,182.88,78.91,Australia,66,R,CDM,4,2020
164352,J. Cousins,24,177.80,72.11,England,66,R,CM,8,2019
164362,T. Adarabioyo,20,195.58,79.82,England,66,R,CB,24,2021
164368,F. Ferrari,22,190.50,79.82,Italy,66,R,ST,28,2019
164380,A. Matějů,22,182.88,78.91,Czech Republic,66,R,RB,3,2019
164390,S. Diop,18,165.10,54.88,France,66,R,CAM,36,2021
164393,C. Washington,26,177.80,84.81,Northern Ireland,66,R,ST,39,2019
164404,C. Morris,22,185.42,84.81,England,66,R,ST,30,2020
164407,J. Karacan,29,175.26,67.12,Turkey,66,R,CM,21,2019
164411,G. Roberts,34,177.80,73.92,England,66,L,LM,18,2019
164417,Rúben Vinagre,19,175.26,63.95,Portugal,66,L,LWB,29,2023
164420,M. Bennett,21,177.80,63.95,England,66,R,ST,20,2020
164430,S. Sy,22,193.04,79.82,Senegal,66,R,GK,30,2020
164438,R. Guitane,19,165.10,59.86,France,66,L,CAM,10,2022
164450,M. Štěch,28,190.50,88.89,Czech Republic,66,R,GK,1,2020
164455,W. Keane,25,187.96,72.11,England,66,R,ST,19,2019
164462,C. Gunter,28,180.34,71.20,Wales,66,R,RB,2,2020
164472,J. Rothwell,23,185.42,77.10,England,66,R,LM,8,2021
164484,A. Traoré,23,177.80,69.84,Mali,66,L,LW,9,2022
164490,T. Mears,35,180.34,73.92,England,66,R,RB,12,2019
164501,O. Käuper,21,187.96,77.10,Germany,66,L,CM,14,2020
164508,L. Nmecha,19,185.42,69.84,England,66,R,ST,45,2021
164511,C. Harriott,24,165.10,66.21,England,66,L,LM,15,2019
164515,M. Coulibaly,19,182.88,77.10,Senegal,66,R,CM,98,2022
164524,S. McQueen,23,180.34,69.84,England,66,L,LB,14,2019
164535,C. Lykogiannis,24,185.42,78.00,Greece,66,L,LB,22,2022
164546,Arturo Molina,22,182.88,74.83,Spain,66,R,CAM,31,2019
164557,E. Apeh,21,180.34,69.84,Nigeria,66,R,ST,35,2019
164561,Alex Pozo,19,172.72,62.13,Spain,66,R,LM,9,2019
164568,G. Rolando,23,182.88,71.20,Italy,66,R,RM,95,2019
164574,G. Magnani,22,190.50,87.07,Italy,66,L,CB,23,2020
164584,A. Donnarumma,27,193.04,96.15,Italy,66,R,GK,90,2021
164596,Olavide,22,177.80,69.84,Spain,66,L,RM,27,2019
164602,Berrocal,18,182.88,72.11,Spain,66,R,CB,37,2022
164610,Abdón,25,180.34,78.91,Spain,66,L,ST,9,2021
164619,José Lara,18,167.64,59.86,Spain,66,L,RM,36,2019
164622,L. Thompson,23,180.34,74.83,Wales,66,R,CM,34,2022
164630,E. Butin,30,180.34,76.19,France,66,R,ST,11,2019
164639,C. Schösswendter,29,193.04,78.00,Austria,66,R,CB,3,2019
164642,P. Pervan,30,193.04,92.06,Austria,66,R,GK,12,2021
164647,E. Ebanks-Landell,25,187.96,87.98,England,66,R,CB,44,2020
164657,L. Palmer,26,187.96,81.18,Scotland,66,R,RB,2,2019
164666,Óscar Pinchi,22,172.72,62.13,Spain,66,R,LM,46,2020
164676,S. Henderson,30,187.96,87.07,Republic of Ireland,66,R,GK,41,2019
164687,H. Koffi,21,185.42,81.18,Burkina Faso,66,R,GK,30,2022
164693,J. Leko,19,182.88,63.95,England,66,R,RW,20,2021
164700,P. Downing,26,187.96,78.91,England,66,R,CB,25,2019
164710,D. Burnić,20,180.34,69.84,Germany,66,L,CDM,32,2019
164714,M. Mancosu,29,182.88,76.19,Italy,66,R,CAM,8,2019
164716,N. Zaniolo,18,190.50,78.91,Italy,66,L,CAM,22,2023
164724,G. Burke,24,175.26,72.11,Republic of Ireland,66,L,CAM,19,2021
164731,D. Edwards,32,182.88,78.00,Wales,66,R,CM,16,2019
164742,K. Naismith,26,185.42,78.00,Scotland,66,L,LB,20,2021
164745,G. Hein,21,170.18,64.85,France,66,L,RW,8,2021
164752,Pastrana,21,180.34,69.84,Spain,65,L,LM,34,2019
164761,C. Früchtl,18,193.04,71.20,Germany,65,L,GK,36,2020
164769,I. Rondanini,23,180.34,76.19,Italy,65,R,RB,20,2020
164780,J. Ryerson,20,182.88,82.09,Norway,65,R,CDM,6,2021
164792,K. Dabila,21,182.88,79.82,Ivory Coast,65,R,CB,22,2020
164801,Avilés,20,180.34,74.83,Spain,65,R,RM,33,2020
164803,P. Clement,22,177.80,67.12,Netherlands,65,R,CAM,22,2020
164807,A. Lonergan,34,193.04,87.07,England,65,L,GK,31,2019
164810,J. Haugaard,26,198.12,87.07,Denmark,65,L,GK,29,2019
164812,I. Vassell,24,175.26,71.20,England,65,R,ST,11,2021
164822,S. Pontisso,21,182.88,74.83,Italy,65,R,CM,21,2020
164830,H. Adelakun,22,190.50,74.83,England,65,R,RM,16,2021
164838,L. Pellegrini,19,177.80,72.11,Italy,65,L,LB,3,2022
164840,A. Jaakkola,31,193.04,87.98,Finland,65,R,GK,20,2019
164852,T. Chong,18,182.88,69.84,Netherlands,65,L,RW,44,2019
164863,P. Delecroix,29,185.42,76.19,France,65,R,GK,1,2019
164866,Fran Gámez,26,175.26,71.20,Spain,65,R,RB,15,2020
164876,A. Stolz,34,187.96,88.89,Germany,65,R,GK,33,2019
164883,Guridi,23,177.80,63.95,Spain,65,L,CM,25,2022
164892,K. Harris,25,175.26,68.03,England,65,R,LM,23,2019
164898,J. Leutwiler,29,193.04,79.82,Canada,65,R,GK,13,2019
164902,L. Daniels,30,195.58,89.80,England,65,R,GK,28,2020
164912,B. Passi,20,187.96,78.00,France,65,R,CB,15,2020
164919,L. Amos,21,177.80,72.11,England,65,L,CM,40,2021
164930,Salva Ruíz,23,177.80,73.02,Spain,65,L,LB,17,2019
164939,F. Feuillassier,20,172.72,68.93,Argentina,65,R,LW,34,2019
164944,B. Potts,23,187.96,81.18,England,65,R,RM,20,2020
164950,C. Woodrow,23,182.88,73.92,England,65,R,RS,25,2019
164960,K. Davis,20,187.96,74.83,England,65,R,ST,17,2020
164964,A. McCormack,34,180.34,63.95,Republic of Ireland,65,R,CDM,4,2019
164976,M. Fofana,20,185.42,74.83,Mali,65,R,CDM,6,2022
164986,R. Scheu,23,177.80,73.92,Germany,65,R,RM,20,2019
164989,M. Langer,33,195.58,92.97,Austria,65,R,GK,34,2019
165001,S. Walker,26,198.12,78.00,England,65,R,GK,28,2021
165011,I. Azzaoui,20,177.80,72.11,Belgium,65,R,LM,38,2020
165016,Fidalgo,21,175.26,68.03,Spain,65,R,CM,36,2019
165028,J. Balkovec,23,185.42,79.82,Slovenia,65,L,LB,3,2021
165039,J. Jones,29,190.50,91.16,England,65,R,GK,23,2019
165051,N. Mbemba,23,182.88,77.10,France,65,R,CDM,26,2021
165063,P. Twumasi,24,175.26,67.12,Ghana,65,R,RW,24,2022
165066,J. Petriccione,23,180.34,74.83,Italy,65,R,RCM,4,2021
165072,C. Woods,31,180.34,73.02,England,65,R,RB,15,2019
165076,L. Berry,25,177.80,72.11,England,65,R,CM,8,2020
165083,Damià,22,177.80,73.92,Spain,65,R,CDM,34,2021
165090,G. Poussin,19,182.88,82.09,France,65,R,GK,16,2021
165092,C. Elder,23,180.34,67.12,Australia,65,L,LB,35,2020
165096,R. Ledson,20,180.34,68.93,England,65,R,CM,18,2021
165107,M. Udol,22,177.80,78.91,France,65,L,LB,3,2020
165114,N. Garmendia,20,175.26,69.84,Spain,65,R,CAM,61,2021
165121,G. Zelalem,21,180.34,69.84,United States,65,R,CM,60,2018
165132,G. Paquiez,24,182.88,72.11,France,65,L,RB,15,2020
165135,A. Walongwa,24,182.88,81.18,Congo,65,R,CB,26,2019
165144,E. Hamilton,19,185.42,74.83,Scotland,65,L,CM,48,2020
165151,C. Gribbin,19,182.88,72.11,England,65,L,CAM,42,2019
165154,M. Sylla,18,180.34,69.84,France,65,R,ST,34,2020
165157,Chumi,19,185.42,78.00,Spain,65,R,CB,36,2020
165167,N. Brock-Madsen,25,190.50,79.82,Denmark,65,R,ST,39,2022
165173,A. Longhi,29,180.34,77.10,Italy,65,L,LB,33,2019
165180,S. Chukwueze,19,172.72,69.84,Nigeria,65,L,RS,30,2019
165186,M. Fox,24,185.42,78.00,Wales,65,L,LB,6,2020
165197,Y. Adli,17,185.42,78.00,France,65,R,CM,29,2021
165206,M. Scavone,31,187.96,73.92,Italy,65,L,LCM,30,2019
165209,H. El Mokeddem,19,170.18,64.85,France,65,L,RW,28,2020
165220,F. Götze,20,185.42,78.00,Germany,65,R,CB,4,2022
165227,H. Dahmani,30,177.80,78.00,Germany,65,L,LM,30,2019
165232,A. Sabiri,21,185.42,79.82,Germany,65,R,LM,29,2020
165239,F. Kath,23,185.42,78.00,Germany,65,L,LM,38,2020
165241,L. Miracoli,26,190.50,84.81,Italy,65,L,ST,26,2020
165250,A. Ndom,22,187.96,79.82,France,65,L,CDM,17,2020
165257,S. Calvano,24,182.88,74.83,Italy,65,R,CM,23,2021
165260,J. Bree,20,177.80,73.92,England,65,R,RB,16,2021
165263,V. Damascan,19,180.34,68.93,Moldova,65,R,ST,95,2021
165272,J. Dacres-Cogley,22,175.26,68.03,England,65,R,RB,25,2020
165280,Jorge Cuenca,18,187.96,76.19,Spain,65,L,CB,33,2019
165286,Adri Castellano,24,180.34,73.02,Spain,65,L,LB,22,2020
165291,M. Ingram,24,190.50,82.09,England,65,L,GK,1,2022
165296,L. Filippini,22,182.88,77.10,Italy,65,L,LB,48,2019
165301,Markel Areitio,21,180.34,68.93,Spain,65,R,GK,35,2019
165304,E. Ampadu,17,182.88,72.11,Wales,65,R,LDM,15,2023
165315,L. Di Matteo,30,180.34,73.92,Italy,65,L,LB,3,2019
165319,H. Chapman,20,172.72,69.84,England,65,R,LW,27,2023
165331,J. Thorniley,21,180.34,63.95,England,65,L,CB,12,2021
165336,C. Trueman,22,185.42,74.83,England,65,R,GK,27,2020
165338,Javi Jiménez,21,182.88,73.92,Spain,65,R,CB,29,2021
165344,K. Edwards,20,172.72,63.95,England,65,R,LM,21,2020
165355,T. Edwards,19,175.26,76.19,England,65,R,RB,30,2022
165364,Ferrán Giner,30,175.26,68.93,Spain,65,L,LM,23,2019
165374,Fran Manzanara,21,182.88,72.11,Spain,65,R,CDM,27,2019
165384,L. Wing,23,180.34,74.83,England,65,R,CM,26,2022
165387,M. Eisa,23,182.88,69.84,Sudan,65,R,ST,40,2021
165398,J. Dall'Oglio,26,182.88,77.10,Italy,65,R,LCM,14,2019
165407,Júnior Tavares,21,177.80,68.93,Brazil,65,L,LB,22,2021
165410,L. de la Torre,20,177.80,68.03,United States,64,L,CAM,36,2020
165418,H. Kamara,24,167.64,67.12,France,64,L,LM,13,2019
165429,J. Lumley,23,190.50,73.02,England,64,R,GK,13,2021
165438,D. Bertaud,20,180.34,84.81,France,64,R,GK,16,2023
165450,D. Batty,20,177.80,73.02,England,64,R,RDM,18,2020
165459,G. Diangana,20,175.26,73.02,England,64,L,RM,45,2020
165470,S. Coulibaly,23,193.04,78.91,France,64,R,CB,25,2020
165473,O. Richards,19,170.18,68.93,England,64,L,LB,27,2021
165477,R. Poole,20,180.34,73.92,Wales,64,R,CB,50,2019
165479,T. Berni,35,185.42,79.82,Italy,64,R,GK,46,2019
165484,L. Diaby Fadiga,17,187.96,82.09,France,64,L,ST,35,2021
165491,E. Lomotey,20,190.50,78.91,Ghana,64,R,CDM,40,2019
165500,Martínez,25,187.96,79.82,Spain,64,L,LCB,5,2019
165506,Pablo Vázquez,23,185.42,82.09,Spain,64,R,CB,21,2020
165509,Julen López,22,190.50,83.90,Spain,64,L,CB,28,2021
165519,K. Bryan,21,185.42,72.11,England,64,L,CB,20,2021
165531,Sergio López,19,177.80,66.21,Spain,64,R,RB,32,2019
165535,J. Bond,25,193.04,83.90,England,64,R,GK,23,2020
165537,Q. Braat,20,193.04,89.80,France,64,R,GK,40,2020
165541,C. Romero,20,185.42,78.91,Argentina,64,R,CB,17,2021
165553,A. Bernede,19,177.80,73.92,France,64,L,CAM,28,2019
165564,J. Clarke,23,172.72,69.84,England,64,R,RB,20,2020
165567,F. Woodman,21,187.96,82.99,England,64,R,GK,41,2020
165578,B. Uaferro,26,190.50,87.98,Germany,64,R,RCB,4,2019
165585,D. Osei Yaw,19,182.88,72.11,France,64,R,RW,31,2019
165593,I. Faraj,19,177.80,63.95,France,64,R,RM,13,2022
165596,Álex Centelles,18,185.42,67.12,Spain,64,L,LB,32,2023
165602,Guillem Jaime,19,177.80,69.84,Spain,64,R,RW,38,2020
165614,José González,22,182.88,74.83,Spain,64,R,CM,24,2020
165618,L. Mai,18,190.50,87.98,Germany,64,R,CB,15,2021
165625,M. Vitale,20,182.88,76.19,Italy,64,L,CM,97,2020
165630,Fran García,18,170.18,63.04,Spain,64,L,LB,37,2019
165640,D. McNeil,18,182.88,68.03,England,64,L,LM,31,2020
165642,T. Pearce,20,185.42,69.84,England,64,L,LB,20,2022
165650,T. Oakley-Boothe,18,182.88,68.03,England,64,R,CM,46,2021
165654,S. Ichazo,26,187.96,82.99,Uruguay,64,L,GK,1,2019
165661,D. Lovren,19,172.72,69.84,Croatia,64,L,RM,19,2023
165666,C. Dagba,19,170.18,62.13,France,64,R,RB,31,2023
165677,K. Zohi,21,177.80,74.83,Ivory Coast,64,R,ST,20,2021
165688,D. Potts,24,172.72,69.84,England,64,L,LB,3,2021
165696,I. Abass,19,172.72,67.12,Ghana,64,R,LW,28,2023
165706,J. Stacey,22,177.80,62.13,England,64,R,RB,7,2020
165710,Diego Alende,20,182.88,76.19,Spain,64,R,CB,27,2019
165712,M. Exslager,27,175.26,71.20,Germany,64,R,ST,27,2019
165714,R. Williams,19,182.88,74.83,England,64,R,CB,52,2019
165724,S. Longstaff,20,180.34,64.85,England,64,R,CM,36,2022
165727,Xesc Regis,21,180.34,76.19,Spain,64,R,ST,41,2019
165730,A. Deiola,22,187.96,84.81,Italy,64,R,CM,8,2019
165742,O. Mandanda,19,177.80,77.10,France,64,R,GK,40,2019
165749,B. Chardonnet,23,180.34,73.92,France,64,R,CB,5,2019
165751,D. Konstantopoulos,39,193.04,89.80,Greece,64,L,GK,1,2019
165757,W. Geubbels,16,185.42,72.11,France,64,R,ST,13,2023
165764,K. Yeboah,24,182.88,73.92,Australia,64,R,LM,11,2020
165770,M. Dräger,22,180.34,73.92,Tunisia,64,R,RB,25,2020
165781,K. Rimane,27,180.34,78.91,France,64,R,CB,37,2020
165783,E. Pinnock,25,193.04,78.91,England,64,L,RCB,5,2020
165788,F. Herzenbruch,25,182.88,84.81,Germany,64,R,LB,12,2020
165798,B. Murphy,35,182.88,82.99,Republic of Ireland,64,R,GK,28,2019
165800,S. Schiek,28,182.88,74.83,Germany,64,R,LB,17,2020
165803,Jean Carlos,22,185.42,79.82,Brazil,64,R,LM,27,2019
165806,O. Kurt,23,175.26,64.85,Turkey,64,R,CM,6,2019
165811,Pascu,18,180.34,67.12,Spain,64,R,CM,38,2020
165822,J. Todibo,18,187.96,81.18,France,64,R,CB,33,2019
165831,Edu Frias,19,180.34,78.91,Spain,64,R,GK,26,2019
165842,W. Bianda,18,185.42,82.09,France,64,L,CB,28,2023
165854,T. Campbell,18,182.88,74.83,England,64,L,ST,26,2021
165864,E. Smith Rowe,17,182.88,63.95,England,64,R,LW,55,2019
165870,S. Hughes,21,187.96,79.82,England,64,R,CB,45,2020
165876,O. Skipp,17,175.26,69.84,England,64,R,CDM,52,2021
165879,H. Wright,20,193.04,79.82,United States,64,R,ST,40,2020
165889,G. Torromino,30,175.26,72.11,Italy,64,R,LW,11,2019
165897,J. Serrano,20,180.34,64.85,France,64,L,LB,21,2022
165899,Roberto López,18,170.18,64.85,Spain,64,L,CAM,28,2025
165909,H. Mahou,18,180.34,77.10,France,64,R,RW,36,2022
165911,J. Sargent,18,180.34,78.91,United States,64,R,ST,19,2021
165917,Jauregi,21,182.88,81.18,Spain,64,R,ST,33,2019
165923,V. Selimović,21,190.50,78.91,Serbia,64,R,CB,15,2019
165933,C. Shaughnessy,22,190.50,73.92,Republic of Ireland,64,R,CB,35,2021
165943,A. Mandrea,21,185.42,78.00,France,64,R,GK,40,2020
165951,C. Timite,20,177.80,78.91,Ivory Coast,64,R,ST,20,2020
165961,K. Sanson,21,172.72,63.95,France,64,R,LM,22,2019
165963,M. Tavernier,19,177.80,69.84,England,64,L,LW,28,2020
165967,D. Kiki,24,180.34,76.19,Benin,64,L,LB,3,2020
165974,D. James,20,170.18,76.19,Wales,64,L,LW,20,2020
165984,E. Oelschlägel,22,193.04,84.81,Germany,64,R,GK,40,2019
165993,A. Sheehan,31,180.34,71.20,Republic of Ireland,64,L,CB,44,2020
165997,A. Taoui,16,177.80,68.93,France,64,L,ST,35,2021
166009,C. Stanko,24,180.34,81.18,United States,64,R,CDM,33,2019
166016,José Mena,20,175.26,63.95,Spain,64,R,CDM,29,2021
166018,E. Nketiah,19,175.26,69.84,England,64,R,ST,49,2021
166025,Genís,21,175.26,67.12,Spain,64,R,RB,26,2019
166036,M. Valjent,22,185.42,82.99,Slovakia,64,R,CB,24,2019
166043,Borja Garcés,18,177.80,71.20,Spain,64,R,ST,32,2021
166050,Kuki Zalazar,20,175.26,73.02,Spain,64,L,RW,39,2020
166056,Montero,19,180.34,74.83,Spain,64,L,CB,35,2019
166066,Miguel,18,180.34,77.10,Spain,64,R,ST,27,2021
166071,Y. Koné,22,175.26,71.20,Mali,64,L,LB,3,2019
166076,Manu Hernando,19,180.34,77.10,Spain,64,R,CB,33,2021
166081,Dani Molina,22,182.88,72.11,Spain,64,L,CDM,30,2021
166086,D. Eckert,21,180.34,78.91,Germany,64,R,ST,32,2019
166097,F. Dimarco,20,175.26,74.83,Italy,64,L,LB,3,2019
166103,Moi Delgado,24,172.72,59.86,Spain,64,L,LB,3,2020
166115,B. Pintol,28,187.96,83.90,Bosnia Herzegovina,64,R,ST,9,2020
166121,A. Legzdins,31,190.50,89.80,England,64,R,GK,30,2020
166124,A. Jakubech,21,187.96,82.09,Slovakia,64,R,GK,1,2022
166134,B. Boutobba,19,172.72,64.85,France,64,L,RM,12,2023
166141,F. Chabrolle,20,170.18,64.85,France,64,R,CAM,31,2019
166150,D. Parker,22,175.26,66.21,Germany,64,R,LW,44,2019
166161,Jesús Areso,18,182.88,69.84,Spain,64,R,RB,32,2021
166168,Dani Cárdenas,21,185.42,79.82,Spain,63,R,GK,35,2019
166172,Álex Domínguez,19,187.96,79.82,Spain,63,R,GK,25,2021
166177,W. Saliba,17,193.04,84.81,France,63,R,CB,4,2021
166188,A. Arrigoni,29,170.18,67.12,Italy,63,R,CM,6,2019
166197,Ricardo Campos,18,177.80,66.21,Portugal,63,R,RM,31,2019
166200,Joaquín,19,172.72,68.03,Spain,63,L,LM,47,2021
166206,R. Hack,19,175.26,68.93,Germany,63,R,LW,37,2020
166214,A. Reca,23,187.96,76.19,Poland,63,L,LB,7,2020
166221,Bonilla,27,177.80,69.84,Spain,63,L,LB,3,2019
166230,C. McGeehan,23,180.34,71.20,Northern Ireland,63,R,RCM,8,2020
166237,K. Froese,22,177.80,77.10,Canada,63,R,CAM,40,2019
166245,A. Hsissane,27,185.42,76.19,Morocco,63,R,CDM,28,2019
166254,J. Dasilva,19,185.42,74.83,England,63,L,CM,14,2022
166257,E. Loiodice,17,175.26,62.13,France,63,L,LDM,12,2021
166269,Víctor Fernández,20,175.26,69.84,Spain,63,R,LM,38,2019
166275,Carlos Doncel,21,170.18,63.95,Spain,63,L,LM,29,2019
166282,P. Cappelluzzo,22,182.88,74.83,Italy,63,R,ST,18,2020
166293,Endika,21,177.80,68.03,Spain,63,L,LB,29,2019
166295,T. Bertels,31,193.04,82.99,Germany,63,L,LM,14,2019
166305,A. Danzi,19,175.26,69.84,Italy,63,R,CDM,25,2021
166314,A. Disasi,20,190.50,86.17,France,63,R,CB,6,2021
166323,O. Stijepović,18,177.80,68.03,Montenegro,63,L,CM,40,2021
166327,O. Batista Meier,17,177.80,59.86,Germany,63,R,LM,41,2021
166338,O. Solet,18,193.04,81.18,France,63,R,CB,26,2022
166349,D. Léon,25,185.42,87.98,France,63,R,GK,16,2020
166355,Sergio Buenacasa,22,182.88,73.02,Spain,63,R,ST,27,2021
166364,F. Sierralta,21,190.50,82.99,Chile,63,R,RB,13,2019
166372,A. Georgen,19,172.72,67.12,France,63,R,RB,36,2020
166377,D. Ernst,27,177.80,72.11,Germany,63,R,RB,2,2019
166387,J. Gorenc Stanković,22,190.50,78.00,Slovenia,63,R,CB,27,2020
166395,F. Doré,29,193.04,84.81,Congo,63,R,ST,12,2022
166397,M. Obafemi,17,170.18,71.20,Republic of Ireland,63,R,ST,61,2019
166405,Jaime Sierra,20,175.26,63.04,Spain,63,R,CM,30,2019
166409,G. Pinto,26,182.88,76.19,Italy,63,L,LB,65,2020
166421,E. Gertmonas,22,193.04,92.06,Lithuania,63,R,GK,30,2019
166423,M. Bähre,22,177.80,69.84,Germany,63,R,CAM,21,2019
166427,Juan Pérez,21,190.50,82.99,Spain,63,R,GK,26,2019
166433,Tachi,20,182.88,74.83,Spain,63,R,CB,36,2019
166445,R. Harper,18,182.88,76.19,England,63,R,CM,34,2019
166453,R. Kolo-Muani,19,187.96,73.02,DR Congo,63,R,ST,15,2022
166455,J. Bogle,17,177.80,68.93,England,63,R,RB,37,2022
166457,C. Bramall,22,177.80,72.11,England,63,L,LB,39,2019
166469,F. Eguelfi,23,177.80,73.92,Italy,63,L,LM,3,2019
166476,Ezkieta,21,193.04,78.00,Spain,63,R,GK,31,2019
166481,Dani Gómez,19,177.80,69.84,Spain,63,R,ST,38,2022
166483,D. Scarr,23,187.96,84.81,England,63,R,CB,24,2019
166488,A. Empereur,24,185.42,78.91,Brazil,63,L,CB,33,2021
166496,A. Jallow,19,165.10,62.13,Gambia,63,L,RM,14,2022
166500,J. Bohui,19,175.26,74.83,England,63,R,ST,46,2019
166508,Y. Benrahou,19,170.18,62.13,Morocco,63,L,CAM,35,2021
166510,M. Tumminello,19,180.34,76.19,Italy,63,L,ST,20,2023
166516,J. Justin,20,182.88,71.20,England,63,R,LB,2,2021
166522,Carlos Isaac,20,182.88,73.92,Spain,63,R,RB,38,2020
166528,J. Rose,23,182.88,74.83,England,63,R,GK,62,2020
166533,D. Bertrand,25,175.26,63.95,France,63,L,LM,13,2020
166544,L. Walsh,20,167.64,63.04,England,63,R,CM,12,2020
166555,A. Da Cruz,21,182.88,74.83,Netherlands,63,R,ST,7,2022
166560,F. Evina,17,177.80,73.02,Germany,63,R,LM,43,2021
166566,J. Fabri,24,182.88,74.83,France,63,R,GK,30,2019
166575,N. Brandenburger,23,182.88,77.10,Germany,63,R,RDM,31,2019
166587,O. Shodipo,20,175.26,69.84,Republic of Ireland,63,R,LM,27,2019
166594,Stoichkov,24,177.80,74.83,Spain,63,R,CAM,19,2022
166600,Sito,21,180.34,69.84,Spain,63,L,LM,33,2020
166602,Juan Delgado,24,182.88,78.00,Spain,63,R,ST,37,2019
166610,Joan Monterde,20,167.64,59.86,Spain,63,R,CAM,36,2020
166616,M. Sourzac,26,187.96,78.00,France,63,R,GK,16,2019
166626,M. Salisu,19,185.42,79.82,Ghana,63,L,CB,28,2021
166634,Toni Moya,20,180.34,74.83,Spain,63,R,CM,43,2019
166638,J. Gaspar,21,172.72,58.05,France,63,R,RB,37,2020
166642,J. Davenport,19,177.80,73.02,England,63,L,CDM,18,2022
166653,Y. Dhanda,19,172.72,64.85,England,63,R,CAM,30,2020
166656,A. Marino,29,187.96,83.90,Italy,63,L,CB,15,2019
166660,Domingos Quina,18,175.26,66.21,Portugal,63,R,CAM,20,2022
166672,L. Sörensen,18,185.42,78.00,Denmark,63,R,CDM,33,2023
166681,E. Lee,23,180.34,72.11,England,63,R,CAM,10,2020
166690,A. Olliero,22,193.04,84.81,France,63,R,GK,16,2023
166699,Mario González,22,182.88,68.03,Spain,63,R,LW,34,2019
166711,M. Ratajczak,36,187.96,84.81,Germany,63,R,GK,1,2019
166715,C. Lakin,19,175.26,69.84,England,63,L,CM,31,2020
166718,B. Soumaré,19,187.96,82.09,France,63,R,CM,24,2020
166720,T. Bröker,33,187.96,86.17,Germany,63,R,RM,18,2019
166722,N. Rehnen,21,190.50,82.09,Germany,63,R,GK,1,2020
166729,Isi,22,170.18,60.77,Spain,63,R,CM,29,2020
166736,M. Armellino,28,175.26,74.83,Italy,63,R,CM,29,2020
166743,L. Andrenacci,23,187.96,77.10,Italy,63,R,GK,22,2023
166746,A. Cistana,21,177.80,78.00,Italy,63,R,CB,15,2020
166758,L. García,20,182.88,78.00,Colombia,63,R,GK,32,2020
166770,J. Beyer,18,187.96,79.82,Germany,63,R,RB,15,2022
166773,David Alba,19,180.34,77.10,Spain,63,R,CB,38,2019
166779,R. Hedges,22,185.42,64.85,Wales,63,L,RM,7,2019
166781,M. Penney,20,175.26,63.95,England,63,L,LB,42,2020
166784,Robert Costa,24,182.88,79.82,Spain,63,R,CB,28,2019
166790,F. Lepore,32,177.80,73.02,Italy,63,R,RB,10,2019
166792,M. Doucouré,20,182.88,78.00,France,62,L,CB,29,2021
166802,B. Lubala,20,177.80,73.02,DR Congo,62,R,CAM,30,2019
166808,J. Morrell,21,167.64,63.95,Wales,62,R,CM,38,2019
166818,D. Otto,19,185.42,82.09,Germany,62,R,ST,26,2021
166829,Quique Cebriá,23,182.88,69.84,Spain,62,R,GK,27,2019
166833,Emilio Bernad,18,182.88,68.93,Spain,62,R,GK,35,2019
166839,M. Nicolas,20,193.04,87.07,Germany,62,R,GK,35,2021
166850,M. Hongla,20,182.88,77.10,Cameroon,62,R,CB,28,2021
166858,G. Rea,23,182.88,73.02,Republic of Ireland,62,R,CDM,16,2020
166863,Rubén Mesa,26,182.88,74.83,Spain,62,R,ST,32,2019
166872,F. Hornby,18,187.96,77.10,Scotland,62,R,ST,45,2021
